umap_1,umap_2,celltype
-1.25832841051732,-3.16193258525557,11
-0.984070015368307,-3.12451961200481,11
-2.36069106491248,-3.6324674427582,22
-2.31712384052815,-3.65099130277857,11
-1.33198157263887,-3.1726224144956,25
-1.58988018992068,-3.25872340728288,25
-2.47713896046471,-3.5203378736858,11
-1.51086416365089,-3.2046174710335,25
-1.55559444671904,-3.26077189274225,11
-1.69855229937222,-3.39943065669072,11
-0.943023794542905,-3.22981483677175,11
-2.28858153878024,-3.77402900370393,18
-2.72915569829916,-3.43614682109178,20
-1.52596557425092,-3.26065278633531,18
-2.55239539913667,-3.62476070367306,10
-2.76362539432336,-3.83829107157049,10
-1.60859799361281,-3.3508578117699,18
-2.66819587570967,-3.83461783246233,18
-1.37995000971516,-8.1731902725476,19
-0.788363941045655,-3.30688030445478,14
-1.35614958836084,-3.20743121218705,14
-0.457267870622312,-3.03623286494163,14
-1.41183403034777,-3.26631036983331,17
-0.761503208826012,-3.31530685591378,17
-3.02635918307345,-3.23751377648858,15
-2.71928170336142,-3.81807300417918,17
-2.60670536721614,-3.63272121012994,15
-0.398239572740499,-2.97954640783131,15
-1.90220387375945,-3.35342264719869,15
-2.5464542999882,-4.02441681147212,15
-2.91913474934666,-3.6471687341961,15
-1.35078710108413,-3.12543487930956,15
-2.04799953060085,-3.42933953502677,15
0.118099421352611,-2.71680924071312,15
-2.14871372553065,-3.83683586346141,15
-1.68817171891963,-3.22330816583292,15
-0.296384794432182,-2.89761321486845,15
-1.10639537668753,-3.38800766484234,15
-2.23705859776031,-3.49686916307882,17
-1.5071907071974,-3.20545599639782,15
-2.65096836411101,-3.83801297368449,12
-1.15616304006171,-3.09463872478316,12
-1.55568507270052,-3.28646264119417,12
-0.467699362377304,-3.03107348430708,12
-1.45594398158218,-3.23183731059934,12
0.466395424651269,-2.51084901296052,22
0.352859247761045,-2.56680520518281,21
-1.98072355645173,-3.71157434252174,22
-0.435984435702156,-3.00443034903026,22
-0.719293826160122,-3.27583642254477,22
0.323726540492978,-2.62467651158761,21
0.425503615946859,-2.53194812084652,19
1.54952213356517,-1.72782331514947,23
0.327479038637953,-2.62057926173982,20
-2.02437688296183,-3.86338048129944,22
-0.674185570302047,-3.16711694026439,24
0.906384190286652,-7.90324136620803,23
-1.93678395305508,-3.93053284497601,22
-2.22574708587428,-3.67068262553023,21
-1.88155256252365,-3.92623813059818,22
0.370411307609551,-2.57689686394429,22
-0.390928745179104,-2.95102165337752,22
-2.78585515395013,-3.94208652484843,22
-2.06082278840975,-4.0020764845254,22
-0.321433532870271,-2.92876266195563,22
-1.39100419892391,-3.96438400957548,23
-2.6121849013464,-4.08181918120234,22
-2.50496147111487,-4.02582084937219,23
0.243466637104159,-2.67575493077136,23
-0.770802864161452,-3.36245671717754,23
-1.90226672340604,-3.3491898049718,23
0.0137818397090471,-2.7334559750749,23
-2.10745060614723,-3.44277114758686,13
-2.80399261433573,-3.94520316452939,17
-2.77259810780598,-3.7846536288551,13
-1.43883415989916,-3.27371727951235,13
-1.37340340001512,-3.14659317728326,13
-2.68973188440145,-3.71897469785836,13
-1.56893070415607,-3.30726923110251,13
-0.779323898082987,-3.18990255207355,13
-1.7563370980973,-3.24813556255606,13
-1.6153515638502,-3.23529445768737,13
0.268298835970945,-2.65696769283233,13
1.46085608170671,-1.92285990026804,13
-0.373713193070274,-2.97580351323186,13
-1.1141561031062,-3.35009844180063,13
-0.983092455544554,-3.0891605597988,13
-1.40307514862507,-3.15024663457034,13
-2.27418956919285,-3.77397086078988,13
-1.41929533827389,-3.1621939425596,13
-1.01747395068029,-3.354628269285,17
-2.46428947068527,-3.67577559637857,17
-1.54015979844404,-3.25306745065434,17
-1.18764061810012,-3.44558881580131,17
-2.6557994390123,-3.64935992568363,17
0.491694704116013,-2.41205466486596,13
-1.10907430493163,-3.24924821970107,17
0.704711759665756,-1.19120116147995,19
-1.91000510484036,-4.61476968154864,10
0.309405001175875,-1.32927893895251,10
-1.77057384966138,-4.47822261630355,10
-1.36878495024232,-4.3317940492894,10
-2.02405038879531,-4.54541610244018,18
-1.85003389517424,-4.50756563036022,10
1.14673946844309,-0.66094856558378,10
-3.37112091242128,0.947396117986939,10
0.705903429258005,-1.18621497273049,10
-1.24022706157287,-4.27603615528397,18
-1.55985741902205,-4.39802081715037,18
-2.52349232973975,-4.40740972453641,18
-0.825183950455204,-3.41639738880702,18
-1.89923280611626,-4.61881133012881,18
-2.51479794304568,-4.10253389739936,18
-2.67106084545095,-0.263466774835373,18
0.398334449872129,-1.53143025097416,20
-3.37008009319464,0.905421412353113,20
-0.495514876841104,-3.02915443376106,20
-1.42050425303694,-4.31694786559405,20
-2.5364589608077,-0.731582660136699,18
-3.35301046791281,0.836794877044394,18
-0.518469444886991,-3.05846540409797,18
-0.279300600565663,-2.93745276317511,18
-2.62366672307888,-4.03937140669048,18
-2.06458066702918,-3.80106518922048,18
-1.5435943601886,-4.32936296742427,18
-1.38111087938221,-3.82150492167233,18
-0.0870246890503761,0.322285274426892,18
1.02392096145025,-0.913006316660967,10
-1.87944253929077,-4.53558774597422,19
0.313121591198882,-1.20032299167655,25
-0.612029145757012,-3.24109870609617,14
0.446772551309409,-1.33326753241427,19
-2.34280388425212,-4.05847539056541,19
-2.6115056692029,-0.161238979459494,15
-1.80488519546114,-4.47726770231325,14
0.0928174355754209,-1.53335947130786,14
-1.29188766234374,-4.30880593256853,14
-1.99119703060161,-8.30185487648126,14
1.05812544562945,-0.82510883151301,15
0.855941292712946,-1.13580925083097,16
-3.37218938837493,0.931345473324591,14
-0.616481949749168,-3.23130627909849,11
2.29220082792834,-7.22890092245948,16
0.645080155125705,-1.18546938075104,15
0.27867420814833,-1.35825176899786,16
-3.41302489369082,0.875291282029491,23
0.264442450494438,-1.41831578945595,22
0.259763237687071,-1.46288107613107,24
-3.37827177818349,0.916626249193783,21
-1.26586928406469,-4.26703936428423,22
-1.7351747489354,-4.46332632767292,24
-1.98501306380189,-4.61786786229529,24
-1.64011244418902,-4.36643174351605,21
0.306157466489608,-1.75795321091176,24
0.564381904965904,-1.61316935899388,21
0.992239891945338,-1.96227708867957,24
0.334894204689877,-2.6223187201903,21
1.04730922423064,-1.4311158124349,21
-1.98399648968938,-4.24867951117503,21
-0.676628144424477,-3.31390889561403,21
-2.31309879466283,-3.53235360463683,21
-1.77600464620388,-8.08289251890681,21
-2.59900247479858,-4.08574483316998,21
-2.81732253860049,-4.01050652277653,21
-2.7392473207393,-4.07741481397125,21
-2.23451515027314,-4.64373859119427,21
-1.72075005896027,-4.37265292046603,21
-2.15625311009794,-4.63923945176602,24
-2.24528895611868,-4.65250730059387,22
-2.63614008635654,-4.19948016906365,21
-2.32599221916732,-4.62477582458492,24
-2.16993729027871,-4.6059550311774,24
-2.31422451940694,-4.2487139461052,24
-2.78368023231061,-4.0131050374797,23
-2.31178991396648,-4.72961046646066,24
-1.54616298490892,-4.39417385457911,24
-2.38071672438535,-4.20603088116492,24
-1.99540279335143,-4.72150850340124,24
-1.98221058677607,-4.35259081207823,24
-1.90539822717621,-8.01113264543274,24
-2.45822548145826,-4.26495278011753,23
-0.653584367637727,-3.33626797372255,23
-1.65145750276914,-4.34299943048603,24
-1.37012471345367,-4.3295375769137,24
-1.29399457006545,-4.29712304779682,24
-2.36906665941024,-4.1237735904846,23
0.536621297111265,-1.54894684041689,23
0.392472575341311,-6.11519479936672,23
0.451983049318558,-1.50091319938211,23
0.820029509853418,-1.19221558941262,21
0.297478868044109,-1.43505712327703,19
