umap_1,umap_2,celltype
-0.0514476077475219,-0.71917869266718,6
-0.15385839553628,-1.03855811803838,6
0.0831611173014648,-1.01676923844477,6
0.106616996360667,-0.901058813877683,6
-0.426122911397916,-0.218774876206541,6
0.29458155168506,-0.831093950876822,6
0.259374065115442,-0.940930442487919,6
-0.249839914815393,-0.114784514441202,6
-0.518652678026104,-0.449535539666568,6
-0.601280018885523,-0.525542009427815,6
-0.491752828221392,-0.715294352862003,6
-0.153826955021221,-1.09460735778782,6
-0.64269121338681,-0.28151636686939,6
-0.20002799383813,-0.354412271205655,6
-0.812546909401046,8.10446339809673,6
-2.08547318901189,8.11707753304728,6
-1.98778281132125,7.37169960582002,6
-2.11294713431186,8.13830626714216,6
-0.802577654119454,8.04222614967464,6
-0.703225866639418,8.02477123893077,6
-0.512036591699865,8.08205482769864,6
-0.380919664893454,8.25680997064391,6
-0.463710606710136,7.06896322463773,6
-2.13937335120172,7.62741051589205,6
-2.06375695064257,7.6031025972414,6
-1.09081407600957,7.2758846450147,6
-0.50812638300875,7.1292252427694,6
-0.797788418625751,7.08590874533465,6
-0.46868372558191,7.61796938320509,6
-0.461501179264864,6.61627992243061,6
-0.143384690154961,7.72637299201944,6
-1.9043503843008,7.48326951675543,6
-1.98354287146937,8.23896893016608,6
-0.919942508354922,7.38756048172082,6
-0.66735739693322,6.7928203423296,6
-0.336652338149495,6.87225146123536,6
-0.893153946396731,7.10676537141769,6
-0.34914492895081,7.58200484223036,6
-1.04041812734709,7.82243945661584,6
-2.11568590685389,7.19554921319048,6
-1.26539455325672,7.60853891231328,6
-1.31291995983685,7.06110788146731,6
-1.52732317817983,7.2659503638914,6
-0.594617590235909,6.65978172026108,6
-1.1282168164943,6.82714227991731,6
-1.98012973877366,8.244890865838,6
-1.14843907707314,6.57118174184978,6
-1.43062377570583,6.88944689710827,6
-0.979379838082484,6.354676013309,6
-2.05266520083573,7.49220606404306,6
-7.68493338986523,-9.15864930326589,4
-7.54895558914409,-9.25626342451449,4
-7.46532827811545,-9.28479536684122,4
-7.92702275062954,-9.50381809657299,4
-8.08056618732792,-9.24138828215292,4
-7.86203881632603,-9.37286351197374,4
-8.108263065837,-9.40197052959334,4
-8.34625565102425,-9.37744654266544,4
-8.20560659413388,-9.5099092692604,4
-8.24360823207577,-9.29823638328306,4
-7.40334087447548,-9.56195077313167,4
-7.60230806413868,-9.38151191800157,4
-7.56561225485554,-9.3731410781615,4
-7.41834704638985,-9.24376670395008,4
0.0768978907280935,5.99878448908056,5
-0.102545724998586,5.72203719361818,5
0.0446182039285827,5.87884362398042,5
-0.0710100985524055,5.51336557997516,5
-0.359585370283107,5.10908781328772,5
-0.333898419114349,5.20064760475779,5
-0.380778092597632,5.04554979228513,5
-1.71406027712868,1.30815715774599,5
-1.77473184400946,1.20302564030074,5
-1.60994977585429,1.2263658673526,5
-1.56514627441611,1.29968796973215,5
-1.88866273821299,1.4857866898194,5
-1.85680042935852,1.23299872727774,5
-1.69508104830678,1.45742146594793,5
-0.728768114654389,0.847445306627804,5
-0.791442849641492,0.622712057160105,5
-0.786573857745679,0.43149652090613,5
-0.830862108324758,0.540332614467476,5
-0.253613329293751,0.252315092761738,5
-0.222008715734546,0.250678159979139,5
-0.302324824896369,0.174965822816542,5
-0.395162934757772,0.718510947101082,5
-0.32651727266839,0.919975646490203,5
-0.628649785709632,5.56890976564491,5
-0.473296520504234,0.57776753564673,5
-0.227431409766331,4.94359303615973,5
-0.373145772404664,0.922884720205004,5
-0.129710587030016,0.673680979849619,5
7.6047597363003,1.85669760225618,1
7.66182451741838,1.95238543700386,1
7.40564041274722,1.93689426160375,1
7.64653664218654,1.84758067958729,1
7.61820615659141,1.95936447320372,1
7.34353250722803,1.89386162680857,1
7.21235745857041,1.88483450962235,1
7.4202821898778,2.02607201360906,1
8.63358237169296,-8.48088397832229,3
8.52865997014991,-8.33075830348132,3
8.66047740121218,-8.46706905462929,3
8.9336448047948,-8.30179459693443,3
8.80367577647027,-8.20606679990076,3
8.5157233561952,-8.41991331169681,3
8.66953637459621,-8.09016950589083,3
9.85923605310414,-8.73020016178314,3
8.38084954480179,-8.17941448012448,3
8.46582857786656,-8.23287831498641,3
10.0990025660409,-8.9068209899338,2
10.4071730118161,-9.16865015130809,2
10.1394818145179,-9.1835619234438,2
10.1035900264847,-9.01042347317006,2
10.5928462970042,-8.84299885465514,2
10.1786182946548,-8.85292338259018,2
10.0325080115388,-9.06429971491788,2
10.221310842018,-8.75759734656045,2
10.3581071460258,-9.13741320372756,2
10.5047094779728,-9.26051683879549,2
10.487604159105,-9.14036725146077,2
10.3446849083878,-8.78188533816944,2
7.14955265873925,1.57686069200157,7
7.13424270964523,1.76536110844099,7
6.94600930467439,1.5466306491163,7
7.01746090441211,1.70635178504768,7
-14.2122077099077,-2.31570366933054,5
-13.9102304173142,-2.58261019037445,5
-14.1401325750771,-2.3873756602668,5
-13.8306269834991,-2.69730470606863,5
-13.988475864357,-2.53864757614236,5
-13.896801042237,-2.63029961114566,5
-13.8611158992131,-2.66669786089565,5
-14.0987325901268,-2.42902079372713,5
-14.07012990122,-2.46296650187673,5
