umap_1,umap_2,celltype
0.321964788054166,4.91152685828548,1
1.11734619480079,3.08176481408544,1
1.75472981478077,3.09261614756279,1
0.369213315888944,3.72536898858791,1
0.486720728926467,2.36904324947451,1
1.44309098993093,2.77347028284262,1
1.30190664301501,3.53593554637698,1
0.920287243168434,3.51112493712561,1
0.478797783123969,3.77879850649763,1
1.41367632299087,2.15293047143702,1
1.05446559965666,4.41838131259291,1
0.271623852174318,5.62858823918832,1
1.23758368834829,2.51352343514592,1
0.426462366055408,2.86282762171342,1
0.419813988563921,2.04019593047356,1
0.288905566000928,0.585829472950599,1
0.0251761601617372,5.23652893999813,1
0.951194376195784,3.10317181457861,1
0.55206720697666,4.38767758842165,1
1.24174474257269,3.34714541147573,1
0.097386413451084,5.37789975736512,1
0.540133442234354,5.12931826507026,1
0.0454036352439002,4.37231564946232,1
0.0594258158616371,4.5932300241835,1
-0.0450106436132436,4.65047083103051,1
0.241362222277857,5.20530558350148,1
0.0805139340736285,4.10650364754632,1
0.641952132674456,5.09174138360182,1
0.608910972701826,3.38074218501689,1
0.436644005020742,5.47930730717636,1
1.28839304242966,2.82301289793297,1
0.346120899215982,4.92938506233615,1
0.512057362999022,3.69291635875183,1
0.257151299353998,4.25507295775934,1
1.49603007995302,2.24601907724225,1
0.636675595760142,3.58416215603997,1
0.454044845588789,5.37213705059526,1
0.993124977758191,4.61079026687283,1
0.369630498930119,0.933139781343808,1
0.0452072999470711,5.32685153352699,1
0.855272782153653,2.96763632490667,1
0.351801243894537,5.34348973597397,1
0.149362092528402,0.294985537881546,1
1.43290775895726,3.24453699050305,1
0.279330052563566,5.60675503862676,1
0.223623740759839,0.567936736090255,1
0.0632588139304473,3.33047770579933,1
1.33226539357481,3.31230566247074,1
-1.89574406116002,-3.55069204433111,1
0.50868816309353,4.36694422607624,1
0.0981189061059396,3.26395309017775,1
-1.95570079129118,-3.72520072425813,1
0.4449583436457,2.77004053353908,1
0.920762549346687,0.284290204681767,1
0.0600071011944362,4.74176130530392,1
1.21424071495657,3.23202560876443,1
0.0805494637698652,4.07864258786629,1
0.132018307288175,3.76782380363545,1
1.13312024747212,2.67934401621419,1
2.65470550193204,-1.50365241576572,2
0.65665911861174,1.99314164279374,2
1.21889397135909,1.10161421352762,2
2.89511898796519,0.138297797125348,2
1.49832857702423,1.43805927919872,2
2.98532258569924,-1.3226062566565,2
1.45341404929715,0.180737715090346,2
1.15622302804697,1.26886000098696,2
1.99576155660774,-1.28202985956975,2
2.38758581532239,-1.25810335043714,2
3.18102767664324,-0.823775082383623,2
3.30782581849532,0.160841395406951,2
3.20507270810823,0.309337845303843,2
1.21380224120167,0.960085070490888,2
1.83689277842193,1.34494659223463,2
3.00382946981506,-1.25410969136042,2
1.33278717784652,1.70211002778756,2
1.27882990509781,1.41974333826016,2
2.60018915577282,-1.43709761818248,2
3.02526366701984,-1.05495261739074,2
1.45505823195438,0.454036384894558,2
2.24142464633942,-0.252990597449467,2
1.68857606646308,0.0892496863922213,2
2.07183831132257,-1.31770339684908,2
2.59296144847958,0.685809531135148,2
0.637655100223496,1.73531002673903,2
1.37338733971445,1.02318111710151,2
1.40169150472525,0.751928013491024,2
1.77186825573025,0.647401893744238,2
1.41471621576855,1.40067598354456,2
1.51444389244729,0.0402649594367293,2
0.801032400910182,2.16368878849958,2
1.62099862102993,0.536553387416168,2
2.17050649465338,-1.35033558291065,2
